,user_names,text
3941,chrisnodima,RT @NotABBWLover: @PilgrimOnHisWay @chrisnodima https://t.co/AQjzGi1Qlp
3942,chrisnodima,"@NotABBWLover @PilgrimOnHisWay Yeah, I mean that's a big part of the process"
3943,chrisnodima,Can't wait for the October surprise where they take old Joe off life support
3944,chrisnodima,"@PweaseNo ""then I use the bones to make a broth that pairs with my Arby's sauce packets"""
3945,chrisnodima,@sonoman888 I have literally thought about the logistics of this
3946,chrisnodima,"You gnaw every last microgram of ligament off each and every chicken wing you consume. 

I eat the extra crispy skin off my fried chicken and throw the ""core"" to the dog.

We are not the same."
3947,chrisnodima,@Hater_T0t Imagine if they read a wide variety of books
3948,chrisnodima,@squirrelmarm I used to see the quidditch players from Emerson College in the park in Boston. I wanted to get all dressed up in football pads with some friends and just wreak havoc
3949,chrisnodima,RT @AmeriKen_Psycho: She got the pres speech in the background
3950,chrisnodima,"@DaleStarkA10 Sucks someone did that on your land, but fuck you for calling the feds on someone"
3951,chrisnodima,"RT @AgainOberyn: If you follow me or we're mutuals and you think calling ANY state agent to snitch on anyone for ANY reason is ok, go ahead…"
3952,chrisnodima,RT @WHIPPINSPORK: Jewish kids are just as smart as rich kids.
3953,chrisnodima,@CallMeK1123 @CasuallyGreg My wife enjoys it sometimes
3954,chrisnodima,@BeakerSpawnTech @vice7671 Check the Kinkos nearby!
3955,chrisnodima,"@_KeepItGulley_ ""females don't know how to use guns properly, so we should outlaw them"" is a pretty crazy take my dude"
3956,chrisnodima,@ClayreInABQ @jadedcreative Literally everyone smart knows this is true of both parties.
3957,chrisnodima,"RT @johndefeo: I am not a Republican and I have zero admiration or respect for the Republican party, let alone Donald Trump, whom I've revi…"
3958,chrisnodima,"@steaknbacon13 Damnit, I should definitely have included that in the tweet, now 59 ppl are going to respond with this"
3959,chrisnodima,@sterling_nacho HE?!
3960,chrisnodima,@sterling_nacho Everyone I know without big dogs has constant problems
3961,chrisnodima,"Every time I see an old white lady in the park that looks like she's probably racist, she is there with a biracial grandkid and I think that's beautiful."
3962,chrisnodima,@sterling_nacho We don't have too many non-hawk.peredators because we have a couple big dogs running around. Chased a fox away yesterday!
3963,chrisnodima,"@rockinryanf @CallMeK1123 Haha, I'm good from here on out you'll have to wait for the lung cancer"
3964,chrisnodima,@GeraldKutney Science? Human life?
3965,chrisnodima,@rockinryanf @CallMeK1123 I mean
3966,chrisnodima,"Haha, t looks like they bred an Americana with a dahlia. 

I wish I could have polish chickens, but I have a hawk problem and I suspect they aren't great hawk spotters. https://t.co/6PWc8wgbES https://t.co/S0f4eYccxr"
3967,chrisnodima,@archer_bullseye And get ready for next time
3968,chrisnodima,RT @realprsn4sure: @chrisnodima Harry Potter and it’s consequences have been a disaster for the human race.
3969,chrisnodima,@rockinryanf @CallMeK1123 Troll 2?
3970,chrisnodima,@CallMeK1123 Wild Wild West
3971,chrisnodima,@CallMeK1123 There's other movies too!
3972,chrisnodima,"Someone told me that other books exist, can anyone confirm? https://t.co/Yso2mEAbtd"
3973,chrisnodima,"Haha, remember that time we destroyed society based on a child's science fair experiment and an Italian midget"
3974,chrisnodima,"@28digital28 @AmeriKen_Psycho @WHIPPINSPORK @WeenLebowski @CouldSabercrazy @Whitey_Hotep @Gonzo01201 @MICHIGOON_ @AgainOberyn @fuckRoads @sepertipacar @roastednchn Welcome to twitter, fuck you"
3975,chrisnodima,RT @freemaysun: https://t.co/OmWfRUGdP1
3976,chrisnodima,@shaunrg1985 @mcgovern_dillon @thismorning Why
3977,chrisnodima,@kylegriffin1 https://t.co/8X79qMJ5TN
3978,chrisnodima,@kylegriffin1 https://t.co/W9crbJIJUK
3979,chrisnodima,@WhiteHouse Nice
3980,chrisnodima,@Morning_Joe The enemy is the people
3981,chrisnodima,"@DudeManSir @DualityofHan Jesus, I went through all the trouble of downloading the same pic and editing it in the same way and you beat me by a minute"
3982,chrisnodima,@LouiseMensch @mtracey Lmao
3983,chrisnodima,"@consequence ""punk"""
3984,chrisnodima,"Congrats, you invented Alex trebek https://t.co/wcTLc9gAn1"
3985,chrisnodima,@Mylambandmartyr Front porch but yeah. I have slept outside since I broke it except for a couple days.
3986,chrisnodima,"@Madonna Is this for the wax museum? Wow, it almost looks like a real person!"
3987,chrisnodima,@GroveEsten @jasonfurman Enjoy getting your fascism.
3988,chrisnodima,@SteveFosterLich @jaredpretender @jasonfurman The most important part of science is the part that confirms what you already think
3989,chrisnodima,@GroveEsten @jasonfurman https://t.co/rtR8TTjwR6
3990,chrisnodima,"@jaredpretender @jasonfurman Lmao, please take more boosters. As many as possible."
3991,chrisnodima,@GroveEsten @jasonfurman You should try doing even a slight amount of research. https://t.co/10u9gr3Zzk
3992,chrisnodima,@CabellSkaggs Think I have another week before I can walk
3993,chrisnodima,@jaredpretender @jasonfurman Lmao
3994,chrisnodima,https://t.co/YAPV6EQQM3
3995,chrisnodima,"@jaredpretender @jasonfurman Ahaha, please take a bunch of boosters so we don't have to listen to you anymore. https://t.co/vaczSo6EMb"
3996,chrisnodima,@jaredpretender @jasonfurman Crazy you were dumber than a bunch of buffoons. How does that make you feel?
3997,chrisnodima,RT @PeeMelville: https://t.co/MCAgwVuSPu
3998,chrisnodima,@KurtSchlichter I mean the Dems hired Hillary clinton
3999,chrisnodima,@TruthxTexas Abolish all alcohol age restrictions.
4000,chrisnodima,"@asymmetricinfo Yeah, doesn't look good for the DOJ"
4001,chrisnodima,Japanese anemones and some dahlias https://t.co/FiHdHFLAXe
4002,chrisnodima,@jasonfurman Anti-vaxxers and anti-lockdowners and anti-maskers were clearly correct. The rest of you should never speak your opinions in public again.
4003,chrisnodima,Still stuck with a broken leg but at least I can see some of my flowers still https://t.co/IPXMyAnjrd
4004,chrisnodima,@HellenicLeaders That's nobody's business but the turks
4005,chrisnodima,You will see a few months of super cheap goods before it skyrockets again for a while and the economy implodes. Buy what you can during that period. https://t.co/fvzG5GosKR
4006,chrisnodima,@opheliamuses https://t.co/EFepkCgTOG
4007,chrisnodima,@maureenshea11 @IDEpiPhD Was it an orgy lunch? Be honest
4008,chrisnodima,"RT @SchmuckOnAHorse: Told my mom that GFY means ""good for you"" to make FB more interesting."
4009,chrisnodima,"@Rasmussen_Poll Time will tell on their power minds
Making war just for fun
Treating people just like pawns in chess
Wait till their judgement day comes, yeah!"
4010,chrisnodima,@PramilaJayapal Fascist.
4011,chrisnodima,"The *response* to the pandemic did that. The cowardice, fear, and authoritarianism did that. *You* did that, cunt. https://t.co/0iLpNzqiDP"
4012,chrisnodima,"If you stop watching the new lord of the rings right when the first black person comes on, that data will be sent to the FBI immediately"
4013,chrisnodima,RT @theotherRon: @chrisnodima @digitalspaz @rangermonk1 #LegalizeRecreationalCIWS
4014,chrisnodima,@antarespurifier Caught in escalator
4015,chrisnodima,@MisanthropFree I think that might be nice
4016,chrisnodima,@digitalspaz @rangermonk1 https://t.co/h4bswSkGBl
4017,chrisnodima,"@donnerpartyhost I'd rather be a sea cucumber, nature's fleshlight"
4018,chrisnodima,"@chillywillers I have literally no problem with furries, I bet that shit is dope in winter"
4019,chrisnodima,@donnerpartyhost Like a sea cucumber?
4020,chrisnodima,"@opheliamuses I liked how doofusey new Steve was, like he was almost ready to defect to the Bundy house"
4021,chrisnodima,@opheliamuses Old Steve had no personality. I don't even remember if that was his name too or not
4022,chrisnodima,"@Whitey_Hotep Western: The Quick and the Dead
Action: The Professional
Sci-fi: Timecrimes"
4023,chrisnodima,RT @digitalspaz: Normalize reviewing politicians like Amazon products. https://t.co/8mwgnLFIpc
4024,chrisnodima,"@opheliamuses New Steve, no question"
4025,chrisnodima,"I think if you're a furry and you're fat, you should have to dress up as a fat animal like a walrus instead of a fox or whatever."
4026,chrisnodima,"@JodyWeitzman @AnarchoCanadian @michaelmalice First step is admitting it, nice"
4027,chrisnodima,"@brndnb90 @HotFilmGirlie @Variety Yeah, lock them both up forever, sounds great"
4028,chrisnodima,@ryderkessler Please take extra booster shots and keep safe!
4029,chrisnodima,@brndnb90 @HotFilmGirlie @Variety Is it a True Crime docuseries?
4030,chrisnodima,RT @iILMeeL: @ancalehr @UberFacts “This is so terrible! Despising!” https://t.co/ZcahF4kRkY
4031,chrisnodima,"@informedmormon @RepSwalwell Nah, I'm not a fan of cults. Sounds like you are in two!"
4032,chrisnodima,"@informedmormon @RepSwalwell I can't, he isn't allowed on twitter"
4033,chrisnodima,@RepSwalwell What does spy pussy taste like
4034,chrisnodima,Just take more boosters https://t.co/DNEphq0Sct
4035,chrisnodima,@Scott_Wiener Can't wait for your trial
4036,chrisnodima,@Whitey_Hotep @SakeemDaPrince @ctdonath @liberty_lyss @GhostGcom The London one
4037,chrisnodima,@SakeemDaPrince @ctdonath @liberty_lyss @GhostGcom Werewolves
4038,chrisnodima,@KD0CQ @KurtSchlichter https://t.co/S0X5Rs3I9M
4039,chrisnodima,@Calebbrown549 @basedsodomite @ThomasWNorman Correct.
4040,chrisnodima,@basedsodomite @Calebbrown549 @ThomasWNorman At least he died doing what he loved
4041,chrisnodima,@KurtSchlichter Breach traffic control building?
4042,chrisnodima,"@Calebbrown549 @ThomasWNorman Hey, what can you do? He was right about some stuff"
4043,chrisnodima,@HateCrimeCEO The second rule of gay sex club is CONSTANTLY TALK ABOUT GAY SEX CLUB
4044,chrisnodima,"@ThomasWNorman @Calebbrown549 Smokers are the lepers of modern society. Read History of Madness by Foucault. Now that mental illness presents in the majority of people, it is only the smokers left as the new leper."
4045,chrisnodima,@JamieSale Cochineal has been used for forever
4046,chrisnodima,@lawindsor Nice. They won't do anything though.
4047,chrisnodima,"RT @gpaulrandall: This is still all over the place. Very cute!
(Cyathus stercoreus, Bird's Nest Fungus) https://t.co/MlHPfY6irv"
4048,chrisnodima,"@disclosetv A lot of vets used to work on weapons guidance systems.

#LegalizeRecreationalCIWS"
4049,chrisnodima,"@KimWill60447396 @chipfranklin I like ""send bachelors."""
4050,chrisnodima,@KetoBeejay @DefFredAntone https://t.co/NTvXVyqZvz
4051,chrisnodima,@ClimateWarrior7 After the feds got done with him
4052,chrisnodima,@V4Vend3ttaa @DefFredAntone https://t.co/5mWGxK7e3I
4053,chrisnodima,@DefFredAntone @KetoBeejay It is regular hummus with carrots added usually
4054,chrisnodima,@DefFredAntone There's a carrot Sriracha one that's great.
4055,chrisnodima,@FinalWIDad @Its_the_bread @guy_freire You should wear a red clown nose in public so no one takes you seriously by accident
4056,chrisnodima,"@BillPascrell Hell yeah, make her wear the red outfit!"
4057,chrisnodima,@chipfranklin A good way to tell if someone is worried about fascists is that they want to disarm the general population. You're not a smart or real person. https://t.co/1BSsz31aOA
4058,chrisnodima,RT @Alfaveli: Everyone say a prayer for Mark @BarstoolBigCat https://t.co/JYj9xp1ufn
4059,chrisnodima,@JessiMarsh @slomotion4199 @ReutersFacts Sounds like you got monkeypox too
4060,chrisnodima,"@CasuallyGreg I have long held the belief that she is not real, but an AI designed to produce and measure outrage"
4061,chrisnodima,@ReutersFacts Well I didn't think it was monkeypox before but now I do
4062,chrisnodima,@BadMfker117 Hhahaaha
4063,chrisnodima,@POTUS Climate change ate my baby!
4064,chrisnodima,RT @Dallejunkie: @nbcsnl Kyle Rittenhouse
4065,chrisnodima,@5gPole Never seen those
4066,chrisnodima,@Capn89826359 All set with heartburn and diabetes https://t.co/qOthnUQUKY
4067,chrisnodima,"@OhmanRand Probably a new England thing, like Narragansett beer,  I dunno"
4068,chrisnodima,My fave and the only one I would still try https://t.co/kphGcJpRdb
4069,chrisnodima,@Btctruth1 Yup. And somehow we still became alcoholics
4070,chrisnodima,@sonoman888 I couldn't do it. Instant heartburn
4071,chrisnodima,@nan0werx My head already hurts
4072,chrisnodima,@karababy4224 https://t.co/6GcaFYykZc
4073,chrisnodima,One of the worst things about the Nazis is how undiverse the Einsatzgruppen was. https://t.co/pXhWumHpzK
4074,chrisnodima,@CallMeK1123 I put it in my Google calendar
4075,chrisnodima,@karababy4224 Malt liquor hangovers are what I assume chemo feels like
4076,chrisnodima,@CallMeK1123 I can wait all year
4077,chrisnodima,Someone posted earlier about the timeline being organized by a comedian https://t.co/B39WIfyw3S
4078,chrisnodima,@karababy4224 I didn't even know they still have them
4079,chrisnodima,@CallMeK1123 Write a good tweet and send me the link
4080,chrisnodima,@karababy4224 I mean it's highbrow for a 40
4081,chrisnodima,Needs Mickey's and Haffenraffer Private Stock but yeah https://t.co/L9z6Xah55U
4082,chrisnodima,"@AmeriKen_Psycho To write, so more shitty books with 1p"
